RIC;ISIN;Company Common Name;TRBC Economic Sector Name;Country of Issuer
CMP;US20451N1019;Compass Minerals International Inc;Basic Materials;USA
ELF;US26856L1035;elf Beauty Inc;Consumer Cyclicals;USA
GOED.K;US28252C1099;1847 Goedeker Inc;Consumer Cyclicals;USA
MATX.K;US57686G1058;Matson Inc;Industrials;USA
SCS;US8581552036;Steelcase Inc;Industrials;USA
BKH;US0921131092;Black Hills Corp;Utilities;USA
UFS;US2575592033;Domtar Corp;Basic Materials;USA
HE;US4198701009;Hawaiian Electric Industries Inc;Utilities;USA
WWW;US9780971035;Wolverine World Wide Inc;Consumer Cyclicals;USA
EPC;US28035Q1022;Edgewell Personal Care Co;Consumer Non-Cyclicals;USA
RYAN.K;US78351F1075;Ryan Specialty Group Holdings Inc;Financials;USA
FTAI.K;US34960P1012;Fortress Transportation and Infrastructure Investors LLC;Financials;USA
NFG;US6361801011;National Fuel Gas Co;Utilities;USA
UNFI.K;US9111631035;United Natural Foods Inc;Consumer Non-Cyclicals;USA
CNM;US21874C1027;Core & Main Inc;Industrials;USA
CCCS.K;US12510Q1004;CCC Intelligent Solutions Holdings Inc;Technology;USA
WOR;US9818111026;Worthington Industries Inc;Basic Materials;USA
DIN;US2544231069;Dine Brands Global Inc;Consumer Cyclicals;USA
PBH;US74112D1019;Prestige Consumer Healthcare Inc;Healthcare;USA
MCB;US5917741044;Metropolitan Bank Holding Corp;Financials;USA
BDC;US0774541066;Belden Inc;Technology;USA
VSH;US9282981086;Vishay Intertechnology Inc;Technology;USA
BCC;US09739D1000;Boise Cascade Co;Consumer Cyclicals;USA
DBRG.K;US25401T1088;Digitalbridge Group Inc;Real Estate;USA
UE;US91704F1049;Urban Edge Properties;Real Estate;USA
PSB;US69360J1079;PS Business Parks Inc;Real Estate;USA
NEU;US6515871076;NewMarket Corp;Basic Materials;USA
RGS;US7589321071;Regis Corp;Consumer Non-Cyclicals;USA
MHO;US55305B1017;M/I Homes Inc;Consumer Cyclicals;USA
EXPR.K;US30219E1038;Express Inc;Consumer Cyclicals;USA
HTH;US4327481010;Hilltop Holdings Inc;Financials;USA
GTES.K;GB00BD9G2S12;Gates Industrial Corporation PLC;Industrials;USA
GTN;US3893751061;Gray Television Inc;Consumer Cyclicals;USA
BOH;US0625401098;Bank of Hawaii Corp;Financials;USA
APAM.K;US04316A1088;Artisan Partners Asset Management Inc;Financials;USA
IRT;US45378A1060;Independence Realty Trust Inc;Real Estate;USA
XL;US9837FR1002;XL Fleet Corp;Consumer Cyclicals;USA
MCW;US60646V1052;Mister Car Wash Inc;Consumer Non-Cyclicals;USA
CVI;US12662P1084;CVR Energy Inc;Energy;USA
AVNT.K;US05368V1061;Avient Corp;Basic Materials;USA
GOLF.K;US0050981085;Acushnet Holdings Corp;Consumer Cyclicals;USA
GNK;MHY2685T1313;Genco Shipping & Trading Ltd;Industrials;USA
NEX;US65290C1053;Nextier Oilfield Solutions Inc;Energy;USA
TALO.K;US87484T1088;Talos Energy Inc;Energy;USA
RBOT.K;US92561V1098;Vicarious Surgical Inc;Technology;USA
VSTO.K;US9283771007;Vista Outdoor Inc;Consumer Cyclicals;USA
CAL;US1295001044;Caleres Inc;Consumer Cyclicals;USA
TUP;US8998961044;Tupperware Brands Corp;Consumer Cyclicals;USA
WEBR.K;US94770D1028;Weber Inc;Consumer Cyclicals;USA
TNET.K;US8962881079;TriNet Group Inc;Industrials;USA
NGVT.K;US45688C1071;Ingevity Corp;Basic Materials;USA
FBC;US3379307057;Flagstar Bancorp Inc;Financials;USA
HIMS.K;US4330001060;Hims & Hers Health Inc;Healthcare;USA
MTOR.K;US59001K1007;Meritor Inc;Consumer Cyclicals;USA
PMT;US70931T1034;PennyMac Mortgage Investment Trust;Real Estate;USA
APRN.K;US09523Q2003;Blue Apron Holdings Inc;Consumer Non-Cyclicals;USA
EB;US29975E1091;Eventbrite Inc;Technology;USA
RPT;US74971D1019;RPT Realty;Real Estate;USA
SPFR.K;KYG507401027;Jaws Spitfire Acquisition Corp;Financials;USA
SSD;US8290731053;Simpson Manufacturing Co Inc;Consumer Cyclicals;USA
ESE;US2963151046;ESCO Technologies Inc;Industrials;USA
FLOW.K;US78469X1072;SPX FLOW Inc;Industrials;USA
ROG;US7751331015;Rogers Corp;Technology;USA
NJR;US6460251068;New Jersey Resources Corp;Utilities;USA
KMPR.K;US4884011002;Kemper Corp;Financials;USA
DEA;US27616P1030;Easterly Government Properties Inc;Real Estate;USA
MPLN.K;US62548M1009;Multiplan Corp;Technology;USA
WHD;US1272031071;Cactus Inc;Energy;USA
GNW;US37247D1063;Genworth Financial Inc;Financials;USA
SBH;US79546E1047;Sally Beauty Holdings Inc;Consumer Cyclicals;USA
CADE.K;US12739A1007;Cadence Bancorp;Financials;USA
AVA;US05379B1070;Avista Corp;Utilities;USA
ATGE.K;US00737L1035;Adtalem Global Education Inc;Academic & Educational Services;USA
SLCA.K;US90346E1038;US Silica Holdings Inc;Basic Materials;USA
PGRE.K;US69924R1086;Paramount Group Inc;Real Estate;USA
ALE;US0185223007;ALLETE Inc;Utilities;USA
TGI;US8968181011;Triumph Group Inc;Industrials;USA
DOOR.K;CA5753851099;Masonite International Corp;Consumer Cyclicals;USA
TRN;US8965221091;Trinity Industries Inc;Industrials;USA
AIT;US03820C1053;Applied Industrial Technologies Inc;Industrials;USA
FHI;US3142111034;Federated Hermes Inc;Financials;USA
HIPO.K;US4335391037;Hippo Holdings Inc;Financials;USA
AEL;US0256762065;American Equity Investment Life Holding Co;Financials;USA
AMR;US0207641061;Alpha Metallurgical Resources Inc;Basic Materials;USA
HZO;US5679081084;MarineMax Inc;Consumer Cyclicals;USA
SD;US80007P8692;SandRidge Energy Inc;Energy;USA
AIR;US0003611052;AAR Corp;Industrials;USA
BRC;US1046741062;Brady Corp;Industrials;USA
AXL;US0240611030;American Axle & Manufacturing Holdings Inc;Consumer Cyclicals;USA
LCII.K;US50189K1034;LCI Industries;Consumer Cyclicals;USA
SQSP.K;US85225A1079;Squarespace Inc;Technology;USA
WD;US93148P1021;Walker & Dunlop Inc;Financials;USA
OI;US67098H1041;O-I Glass Inc;Basic Materials;USA
TDS;US8794338298;Telephone and Data Systems Inc;Technology;USA
IPOF.K;KYG8251L1059;Social Capital Hedosophia Holdings Corp VI;Financials;USA
CBU;US2036071064;Community Bank System Inc;Financials;USA
MAIN.K;US56035L1044;Main Street Capital Corp;Financials;USA
LZB;US5053361078;La-Z-Boy Inc;Consumer Cyclicals;USA
UWMC.K;US91823B1098;UWM Holdings Corp;Financials;USA
LGFa;CA5359194019;Lions Gate Entertainment Corp;Consumer Cyclicals;USA
BKSY.K;US09263B1089;Blacksky Technology Inc;Financials;USA
ONTF.K;US68339B1044;ON24 Inc;Technology;USA
AWR;US0298991011;American States Water Co;Utilities;USA
ACA;US0396531008;Arcosa Inc;Industrials;USA
CVA;US22282E1029;Covanta Holding Corp;Industrials;USA
FCPT.K;US35086T1097;Four Corners Property Trust Inc;Real Estate;USA
GSAH.K;US36258Q1058;GS Acquisition Holdings Corp II;Financials;USA
DRH;US2527843013;Diamondrock Hospitality Co;Real Estate;USA
GMS;US36251C1036;GMS Inc;Consumer Cyclicals;USA
RPAI.K;US76131V2025;Retail Properties of America Inc;Real Estate;USA
UTZ;US9180901012;UTZ Brands Inc;Consumer Non-Cyclicals;USA
EVH;US30050B1017;Evolent Health Inc;Healthcare;USA
RLI;US7496071074;Rli Corp;Financials;USA
GATX.K;US3614481030;GATX Corp;Financials;USA
MD;US58502B1061;MEDNAX Inc;Healthcare;USA
NABL.K;US62878D1000;N-Able Inc;Technology;USA
WRE;US9396531017;Washington Real Estate Investment Trust;Real Estate;USA
CURV.K;US89142B1070;Torrid Holdings Inc;Consumer Cyclicals;USA
JBI;US47103N1063;Janus International Group Inc;Consumer Cyclicals;USA
CLI;US5544891048;Mack-Cali Realty Corp;Real Estate;USA
UI;US90353W1036;Ubiquiti Inc;Technology;USA
GEO;US36162J1060;Geo Group Inc;Real Estate;USA
SKT;US8754651060;Tanger Factory Outlet Centers Inc;Real Estate;USA
OXM;US6914973093;Oxford Industries Inc;Consumer Cyclicals;USA
GHC;US3846371041;Graham Holdings Co;Academic & Educational Services;USA
MTNB.K;US5768101058;Matinas BioPharma Holdings Inc;Healthcare;USA
TEN;US8803491054;Tenneco Inc;Consumer Cyclicals;USA
ARI;US03762U1051;Apollo Commercial Real Estate Finance Inc;Real Estate;USA
LDL;US5508191062;Lydall Inc;Industrials;USA
SNDR.K;US80689H1023;Schneider National Inc;Industrials;USA
GDOT.K;US39304D1028;Green Dot Corp;Financials;USA
GNL;US3793782018;Global Net Lease Inc;Real Estate;USA
CBT;US1270551013;Cabot Corp;Basic Materials;USA
KAI;US48282T1043;Kadant Inc;Industrials;USA
MFA;US55272X1028;MFA Financial Inc;Real Estate;USA
TPB;US90041L1052;Turning Point Brands Inc;Consumer Non-Cyclicals;USA
GBX;US3936571013;Greenbrier Companies Inc;Industrials;USA
PUMP.K;US74347M1080;ProPetro Holding Corp;Energy;USA
KWR;US7473161070;Quaker Chemical Corp;Basic Materials;USA
INN;US8660821005;Summit Hotel Properties Inc;Real Estate;USA
WTI;US92922P1066;W&T Offshore Inc;Energy;USA
OII;US6752321025;Oceaneering International Inc;Energy;USA
ZUO;US98983V1061;Zuora Inc;Technology;USA
FIX;US1999081045;Comfort Systems USA Inc;Industrials;USA
PRO;US74346Y1038;Pros Holdings Inc;Technology;USA
MWA;US6247581084;Mueller Water Products Inc;Industrials;USA
MNR;US6097201072;Monmouth Real Estate Investment Corp;Real Estate;USA
UNF;US9047081040;UniFirst Corp;Industrials;USA
VCRA.K;US92857F1075;Vocera Communications Inc;Technology;USA
INT;US9814751064;World Fuel Services Corp;Energy;USA
ALEX.K;US0144911049;Alexander & Baldwin Inc (Hawaii);Real Estate;USA
CEIX.K;US20854L1089;CONSOL Energy Inc;Energy;USA
GSBD.K;US38147U1079;Goldman Sachs BDC Inc;Financials;USA
DV;US25862V1052;DoubleVerify Holdings Inc;Technology;USA
MOGa;US6153942023;Moog Inc;Industrials;USA
CBZ;US1248051021;CBIZ Inc;Industrials;USA
KODK.K;US2774614067;Eastman Kodak Co;Technology;USA
AIN;US0123481089;Albany International Corp;Industrials;USA
HTGC.K;US4270965084;Hercules Capital Inc;Financials;USA
BHG;US10920V1070;Bright Health Group Inc;Financials;USA
CUBI.K;US23204G1004;Customers Bancorp Inc;Financials;USA
KRG;US49803T3005;Kite Realty Group Trust;Real Estate;USA
CWT;US1307881029;California Water Service Group;Utilities;USA
ABM;US0009571003;ABM Industries Inc;Industrials;USA
AEVA.K;US00835Q1031;Aeva Technologies Inc;Technology;USA
BTX;US1140821000;Brooklyn Immunotherapeutics Inc;Healthcare;USA
ITGR.K;US45826H1095;Integer Holdings Corp;Healthcare;USA
IVR;US46131B1008;Invesco Mortgage Capital Inc;Real Estate;USA
ACHR.K;US03945R1023;Archer Aviation Inc;Financials;USA
BHLB.K;US0846801076;Berkshire Hills Bancorp Inc;Financials;USA
POLY.K;US7274931085;Plantronics Inc;Technology;USA
CSR;US15202L1070;Centerspace;Real Estate;USA
PACK.K;US75321W1036;Ranpak Holdings Corp;Basic Materials;USA
VRTV.K;US9234541020;Veritiv Corp;Industrials;USA
CCO;US18453H1068;Clear Channel Outdoor Holdings Inc;Consumer Cyclicals;USA
MTX;US6031581068;Minerals Technologies Inc;Basic Materials;USA
BSIG.K;US10948W1036;Brightsphere Investment Group Inc;Financials;USA
JWa;US9682232064;John Wiley & Sons Inc;Industrials;USA
FSS;US3138551086;Federal Signal Corp;Industrials;USA
PIPR.K;US7240781002;Piper Sandler Companies;Financials;USA
CRS;US1442851036;Carpenter Technology Corp;Basic Materials;USA
BLND.K;US09352U1088;Blend Labs Inc;Technology;USA
AAT;US0240131047;American Assets Trust Inc;Real Estate;USA
PTK;US69375F1084;PTK Acquisition Corp.;Financials;USA
BODY.K;US0734631015;Beachbody Company Inc;Financials;USA
BARK.K;US68622E1047;Original BARK Co;Consumer Cyclicals;USA
VLTA.K;US92873V1026;Volta Inc;Utilities;USA
CAI;US12477X1063;CAI International Inc;Industrials;USA
MCY;US5894001008;Mercury General Corp;Financials;USA
CSV;US1439051079;Carriage Services Inc;Consumer Non-Cyclicals;USA
ZEV;US53228T1016;Lightning eMotors Inc;Industrials;USA
GATO.K;US3680361090;Gatos Silver Inc;Basic Materials;USA
ASIX.K;US00773T1016;AdvanSix Inc;Basic Materials;USA
HESM.K;US4281031058;Hess Midstream LP;Energy;USA
DX;US26817Q8868;Dynex Capital Inc;Real Estate;USA
AX;US05465C1009;Axos Financial Inc;Financials;USA
GPOR.K;US4026355028;Gulfport Energy Corp;Energy;USA
MEI;US5915202007;Methode Electronics Inc;Technology;USA
BRBR.K;US0798231009;Bellring Brands Inc;Consumer Non-Cyclicals;USA
CXM;US85208T1079;Sprinklr Inc;Technology;USA
XHR;US9840171030;Xenia Hotels & Resorts Inc;Real Estate;USA
PDM;US7201902068;Piedmont Office Realty Trust Inc;Real Estate;USA
GCI;US36472T1097;Gannett Co Inc;Consumer Cyclicals;USA
GEF;US3976241071;Greif Inc;Basic Materials;USA
NAPA.K;US26414D1063;Duckhorn Portfolio Inc;Consumer Non-Cyclicals;USA
MSP;US23821D1000;Datto Holding Corp;Technology;USA
BMI;US0565251081;Badger Meter Inc;Industrials;USA
EFC;US28852N1090;Ellington Financial Inc;Financials;USA
PJT;US69343T1079;PJT Partners Inc;Financials;USA
SPXC.K;US7846351044;SPX Corp;Industrials;USA
YEXT.K;US98585N1063;Yext Inc;Technology;USA
NLS;US63910B1026;Nautilus Inc;Consumer Cyclicals;USA
LTC;US5021751020;LTC Properties Inc;Real Estate;USA
USNA.K;US90328M1071;USANA Health Sciences Inc;Consumer Non-Cyclicals;USA
NPO;US29355X1072;EnPro Industries Inc;Industrials;USA
ZOM;CA98980M1095;Zomedica Corp;Healthcare;USA
UIS;US9092143067;Unisys Corp;Technology;USA
CNA;US1261171003;CNA Financial Corp;Financials;USA
HLX;US42330P1075;Helix Energy Solutions Group Inc;Energy;USA
SFBS.K;US81768T1088;ServisFirst Bancshares Inc;Financials;USA
KW;US4893981070;Kennedy-Wilson Holdings Inc;Real Estate;USA
B;US0678061096;Barnes Group Inc;Industrials;USA
REVG.K;US7495271071;REV Group Inc;Industrials;USA
GCO;US3715321028;Genesco Inc;Consumer Cyclicals;USA
SCL;US8585861003;Stepan Co;Basic Materials;USA
DLX;US2480191012;Deluxe Corp;Industrials;USA
AKR;US0042391096;Acadia Realty Trust;Real Estate;USA
OUST.K;US68989M1036;Ouster Inc;Technology;USA
CHS;US1686151028;Chico's FAS Inc;Consumer Cyclicals;USA
ANVS.K;US03615A1088;Annovis Bio Inc;Healthcare;USA
HNI;US4042511000;HNI Corp;Industrials;USA
RC;US75574U1016;Ready Capital Corp;Real Estate;USA
UP;US96328L1061;Wheels Up Experience Inc;Industrials;USA
HVT;US4195961010;Haverty Furniture Companies Inc;Consumer Cyclicals;USA
MCF;US21075N2045;Contango Oil & Gas Co (Texas);Energy;USA
STC;US8603721015;Stewart Information Services Corp;Financials;USA
ETD;US2976021046;Ethan Allen Interiors Inc;Consumer Cyclicals;USA
SKIL.K;US83066P2002;Skillsoft Corp;Financials;USA
WOW;US96758W1018;WideOpenWest Inc;Consumer Cyclicals;USA
BRMK.K;US11135B1008;Broadmark Realty Capital Inc;Real Estate;USA
PAY;US70439P1084;Paymentus Holdings Inc;Technology;USA
RGR;US8641591081;Sturm Ruger & Company Inc;Consumer Cyclicals;USA
SUNL.K;US86738J1060;Sunlight Financial Holdings Inc;Financials;USA
CNR;US21925D1090;Cornerstone Building Brands Inc;Consumer Cyclicals;USA
KREF.K;US48251K1007;KKR Real Estate Finance Trust Inc;Real Estate;USA
LADR.K;US5057431042;Ladder Capital Corp;Real Estate;USA
GSQD.K;KYG4204R1092;G Squared Ascend I Inc;Financials;USA
TBI;US89785X1019;TrueBlue Inc;Industrials;USA
AVNS.K;US05350V1061;Avanos Medical Inc;Healthcare;USA
FCF;US3198291078;First Commonwealth Financial Corp;Financials;USA
SEAH.K;US84918M1062;Sports Entertainment Acquisition Corp.;Financials;USA
ASPN.K;US04523Y1055;Aspen Aerogels Inc;Consumer Cyclicals;USA
TMST.K;US8873991033;TimkenSteel Corp;Basic Materials;USA
NTST.K;US64119V3033;Netstreit Corp;Real Estate;USA
KAMN.K;US4835481031;Kaman Corp;Industrials;USA
ASXC.K;US04367G1031;Asensus Surgical Inc;Healthcare;USA
AIV;US03748R7474;Apartment Investment and Management Co;Real Estate;USA
BHR;US10482B1017;Braemar Hotels & Resorts Inc;Real Estate;USA
CXW;US21871N1019;Corecivic Inc;Real Estate;USA
CVM;US1508376076;CEL-SCI Corp;Healthcare;USA
PARR.K;US69888T2078;Par Pacific Holdings Inc;Energy;USA
ATNM.K;US00507W2061;Actinium Pharmaceuticals Inc;Healthcare;USA
PFS;US74386T1051;Provident Financial Services Inc;Financials;USA
REI;US76680V1089;Ring Energy Inc;Energy;USA
CHCT.K;US20369C1062;Community Healthcare Trust Inc;Real Estate;USA
MRC;US55345K1034;MRC Global Inc;Industrials;USA
MLI;US6247561029;Mueller Industries Inc;Industrials;USA
FOE;US3154051003;Ferro Corp;Basic Materials;USA
DPW;US05150X1046;Ault Global Holdings Inc;Technology;USA
USPH.K;US90337L1089;US Physical Therapy Inc;Healthcare;USA
HMN;US4403271046;Horace Mann Educators Corp;Financials;USA
IDT;US4489475073;IDT Corp;Technology;USA
LFG;US03940F1030;Archaea Energy Inc;Utilities;USA
BXC;US09624H2085;Bluelinx Holdings Inc;Consumer Cyclicals;USA
ENVA.K;US29357K1034;Enova International Inc;Financials;USA
IHT;US4579191085;InnSuites Hospitality Trust;Real Estate;USA
VGR;US92240M1080;Vector Group Ltd;Consumer Non-Cyclicals;USA
SWI;US83417Q2049;SolarWinds Corp;Technology;USA
GMRE.K;US37954A2042;Global Medical REIT Inc;Real Estate;USA
PLOW.K;US25960R1059;Douglas Dynamics Inc;Industrials;USA
JOE;US7901481009;St Joe Co;Real Estate;USA
AUS;KYG0633D1097;Austerlitz Acquisition Corp I;Financials;USA
SCU;US8112461079;Sculptor Capital Management Inc;Financials;USA
CARS.K;US14575E1055;Cars.com Inc;Technology;USA
QUOT.K;US7491191034;Quotient Technology Inc;Consumer Cyclicals;USA
SMRT.K;US83193G1076;SmartRent Inc;Technology;USA
OIS;US6780261052;Oil States International Inc;Energy;USA
DRQ;US2620371045;Dril-Quip Inc;Energy;USA
LL;US55003T1079;Lumber Liquidators Holdings Inc;Consumer Cyclicals;USA
RFL;US75062E1064;Rafael Holdings Inc;Real Estate;USA
GTY;US3742971092;Getty Realty Corp;Real Estate;USA
UAVS.K;US00848K1016;Ageagle Aerial Systems Inc;Industrials;USA
LPG;MHY2106R1100;Dorian LPG Ltd;Energy;USA
TSLX.K;US83012A1097;Sixth Street Specialty Lending Inc;Financials;USA
NXRT.K;US65341D1028;NexPoint Residential Trust Inc;Real Estate;USA
GBR;US6436111065;New Concept Energy Inc;Energy;USA
FBK;US30257X1046;FB Financial Corp;Financials;USA
BW;US05614L2097;Babcock & Wilcox Enterprises Inc;Industrials;USA
SXI;US8542311076;Standex International Corp;Industrials;USA
ATEN.K;US0021211018;A10 Networks Inc;Technology;USA
LODE.K;US2057503003;Comstock Mining Inc;Real Estate;USA
AROC.K;US03957W1062;Archrock Inc;Energy;USA
VVNT.K;US9285421098;Vivint Smart Home Inc;Technology;USA
AAN;US00258W1080;Aaron's Company Inc;Financials;USA
MTRN.K;US5766901012;Materion Corp;Basic Materials;USA
DFIN.K;US25787G1004;Donnelley Financial Solutions Inc;Industrials;USA
VTOL.K;US11040G1031;Bristow Group Inc;Industrials;USA
INSW.K;MHY410531021;International Seaways Inc;Energy;USA
NE;KYG6610J2093;Noble Corp (Cayman Island);Energy;USA
VRS;US92531L2079;Verso Corp;Basic Materials;USA
UVV;US9134561094;Universal Corp;Consumer Non-Cyclicals;USA
HOV;US4424874018;Hovnanian Enterprises Inc;Consumer Cyclicals;USA
WSR;US9660842041;Whitestone REIT;Real Estate;USA
IVC;US4612031017;Invacare Corp;Healthcare;USA
NWN;US66765N1054;Northwest Natural Holding Co;Utilities;USA
NBHC.K;US6337071046;National Bank Holdings Corp;Financials;USA
BRG;US09627J1025;Bluerock Residential Growth REIT Inc;Real Estate;USA
FXLV.K;US30322L1017;F45 Training Holdings Inc;Consumer Cyclicals;USA
OPY;US6837971042;Oppenheimer Holdings Inc;Financials;USA
SXC;US86722A1034;SunCoke Energy Inc;Basic Materials;USA
PGTI.K;US69336V1017;PGT Innovations Inc;Consumer Cyclicals;USA
CTOS.K;US23204X1037;Custom Truck One Source Inc;Financials;USA
HY;US4491721050;Hyster-Yale Materials Handling Inc;Industrials;USA
APTS.K;US74039L1035;Preferred Apartment Communities Inc;Real Estate;USA
ACRE.K;US04013V1089;Ares Commercial Real Estate Corp;Real Estate;USA
STPC.K;US8551791077;Star Peak Corp II;Financials;USA
NNI;US64031N1081;Nelnet Inc;Financials;USA
DOMA.K;US25703A1043;Doma Holdings Inc;Technology;USA
WNC;US9295661071;Wabash National Corp;Industrials;USA
HCI;US40416E1038;Hci Group Inc;Financials;USA
CPK;US1653031088;Chesapeake Utilities Corp;Utilities;USA
HSC;US4158641070;Harsco Corp;Industrials;USA
CNS;US19247A1007;Cohen & Steers Inc;Financials;USA
MKFG.K;US57064N1028;Markforged Holding Corp;Technology;USA
CLW;US18538R1032;Clearwater Paper Corp;Basic Materials;USA
MTW;US5635714059;Manitowoc Company Inc;Industrials;USA
BANC.K;US05990K1060;Banc of California Inc;Financials;USA
AGTI.K;US00848J1043;Agiliti Inc;Healthcare;USA
ATIP.K;US00216W1099;ATI Physical Therapy Inc;Healthcare;USA
UHT;US91359E1055;Universal Health Realty Income Trust;Real Estate;USA
AMBC.K;US0231398845;Ambac Financial Group Inc;Financials;USA
AZZ;US0024741045;AZZ Inc;Industrials;USA
TCS;US2107511030;Container Store Group Inc;Consumer Cyclicals;USA
LNN;US5355551061;Lindsay Corp;Industrials;USA
MNRL.K;US10918L1035;Brigham Minerals Inc;Energy;USA
BZH;US07556Q8814;Beazer Homes USA Inc;Consumer Cyclicals;USA
YAC;KYG9879L1059;Yucaipa Acquisition Corp;Financials;USA
PLYM.K;US7296401026;Plymouth Industrial REIT Inc;Real Estate;USA
MCS;US5663301068;Marcus Corp;Consumer Cyclicals;USA
LXU;US5021601043;LSB Industries Inc;Basic Materials;USA
